arduino_timestamp,elapsed_time,capacitive_value
596020,596.95,6
596040,596.97,4
596060,596.99,4
596080,597.01,2
596100,597.03,5
596120,597.04,6
596140,597.06,5
596160,597.09,4
596180,597.11,4
596200,597.13,6
596220,597.15,3
596240,597.17,5
596260,597.19,5
596280,597.2,6
596300,597.23,6
596320,597.24,3
596340,597.27,5
596360,597.29,4
596380,597.31,1
596400,597.33,4
596420,597.35,6
596440,597.37,5
596460,597.39,4
596480,597.4,4
596500,597.42,6
596520,597.45,5
596540,597.47,4
596560,597.49,4
596580,597.51,6
596600,597.53,5
596620,597.55,6
596640,597.57,4
596660,597.59,5
596680,597.61,4
596700,597.63,4
596720,597.65,5
596740,597.67,4
596760,597.69,5
596780,597.71,3
596800,597.73,4
596820,597.75,4
596840,597.76,5
596860,597.79,5
596880,597.81,4
596900,597.83,6
596920,597.85,3
596940,597.87,4
596960,597.88,4
596980,597.91,5
597000,597.93,2
597020,597.95,5
597040,597.97,7
597060,597.99,5
597080,598.01,4
597100,598.03,9
597120,598.05,7
597140,598.07,6
597160,598.08,2
597180,598.1,5
597200,598.13,4
597220,598.15,3
597240,598.17,5
597260,598.19,3
597280,598.21,4
597300,598.23,5
597320,598.25,6
597340,598.27,7
597360,598.28,3
597380,598.31,2
597400,598.33,5
597420,598.35,5
597440,598.37,2
597460,598.39,5
597480,598.4,4
597500,598.43,5
597520,598.45,5
597540,598.47,7
597560,598.49,3
597580,598.51,6
597600,598.53,6
597620,598.55,5
597640,598.56,5
597660,598.59,5
597680,598.61,2
597700,598.63,4
597720,598.65,4
597740,598.67,3
597760,598.69,3
597780,598.71,5
597800,598.73,5
597820,598.75,5
597840,598.76,1
597860,598.79,3
597880,598.81,6
597900,598.83,4
597920,598.85,4
597940,598.87,3
597960,598.89,3
597980,598.9,4
598000,598.93,5
598020,598.95,7
598040,598.97,4
598060,598.99,3
598080,599.01,4
598100,599.03,6
598120,599.05,7
598140,599.07,6
598160,599.09,4
598180,599.11,5
598200,599.13,5
598220,599.15,4
598240,599.17,6
598260,599.19,1
598280,599.21,5
598300,599.23,5
598320,599.24,6
598340,599.27,5
598360,599.28,4
598380,599.31,5
598400,599.33,5
598420,599.35,5
598440,599.37,5
598460,599.39,4
598480,599.41,6
598500,599.43,5
598520,599.45,5
598540,599.46,6
598560,599.49,4
598580,599.51,6
598600,599.53,2
598620,599.55,6
598640,599.57,5
598660,599.59,3
598680,599.61,4
598700,599.63,4
598720,599.64,8
598740,599.67,5
598760,599.69,4
598780,599.71,4
598800,599.73,6
598820,599.75,5
598840,599.76,6
598860,599.79,3
598880,599.81,4
598900,599.83,2
598920,599.85,5
598940,599.87,6
598960,599.89,4
598980,599.91,4
599000,599.93,6
599020,599.94,6
599040,599.96,6
599060,599.99,3
599080,600.01,0
599100,600.03,4
599120,600.05,7
599140,600.07,6
599160,600.09,5
599180,600.1,3
599200,600.13,6
599220,600.15,7
599240,600.16,5
599260,600.19,2
599280,600.21,5
599300,600.23,6
599320,600.25,7
599340,600.26,1
599360,600.28,5
599380,600.3,5
599400,600.33,6
599420,600.35,5
599440,600.37,8
599460,600.39,4
599480,600.41,4
599500,600.43,5
599520,600.44,6
599540,600.47,4
599560,600.49,5
599580,600.5,5
599600,600.53,4
599620,600.55,7
599640,600.57,3
599660,600.59,3
599680,600.6,5
599700,600.63,6
599720,600.64,4
599740,600.67,9
599760,600.69,3
599780,600.71,5
599800,600.73,7
599820,600.75,6
599840,600.77,1
599860,600.78,5
599880,600.81,2
599900,600.83,2
599920,600.84,5
599940,600.87,6
599960,600.89,5
599980,600.91,5
600000,600.93,5
600020,600.95,4
600040,600.97,6
600060,600.99,5
600080,601.01,3
600100,601.03,6
600120,601.05,6
600140,601.07,5
600160,601.09,5
600180,601.11,4
600200,601.13,5
600220,601.14,7
600240,601.16,4
600260,601.19,3
600280,601.21,5
600300,601.23,5
600320,601.25,8
600340,601.27,4
600360,601.29,3
600380,601.3,6
600400,601.33,1
600420,601.35,6
600440,601.37,2
600460,601.39,0
600480,601.41,5
600500,601.43,5
600520,601.45,6
600540,601.46,7
600560,601.48,4
600580,601.51,4
600600,601.53,0
600620,601.55,1
600640,601.57,0
600660,601.59,0
600680,601.61,2
600700,601.63,1
600720,601.64,4
600740,601.67,0
600760,601.69,2
600780,601.71,2
600800,601.73,5
600820,601.75,3
600840,601.77,2
600860,601.79,1
600880,601.8,3
600900,601.83,2
600920,601.85,5
600940,601.87,0
600960,601.89,0
600980,601.91,2
601000,601.93,3
601020,601.95,2
601040,601.97,4
601060,601.99,3
601080,602.01,3
601100,602.03,3
601120,602.04,5
601140,602.07,1
601160,602.09,1
601180,602.11,2
601200,602.13,3
601220,602.15,5
601240,602.16,5
601260,602.18,0
601280,602.21,1
601300,602.23,1
601320,602.25,5
601340,602.27,2
601360,602.29,3
601380,602.31,2
601400,602.33,2
601420,602.34,4
601440,602.36,0
601460,602.39,1
601480,602.41,0
601500,602.43,4
601520,602.45,8
601540,602.47,6
601560,602.48,4
601580,602.5,4
601600,602.53,6
601620,602.55,6
601640,602.57,5
601660,602.59,6
601680,602.61,3
601700,602.63,5
601720,602.65,5
601740,602.67,5
601760,602.69,3
601780,602.71,4
601800,602.73,5
601820,602.75,5
601840,602.77,6
601860,602.79,4
601880,602.81,4
601900,602.83,3
601920,602.84,4
601940,602.87,7
601960,602.89,5
601980,602.91,4
602000,602.93,5
602020,602.95,4
602040,602.97,1
602060,602.99,2
602080,603.01,5
602100,603.03,5
602120,603.04,7
602140,603.07,4
602160,603.09,4
602180,603.11,5
602200,603.13,5
602220,603.15,5
602240,603.16,7
602260,603.19,7
602280,603.21,5
602300,603.23,8
602320,603.24,4
602340,603.27,6
602360,603.29,1
602380,603.31,8
602400,603.33,9
602420,603.35,6
602440,603.37,9
602460,603.38,8
602480,603.4,8
602500,603.43,10
602520,603.45,11
602540,603.47,8
602560,603.49,7
602580,603.51,7
602600,603.52,7
602620,603.54,9
602640,603.57,6
602660,603.59,7
602680,603.61,6
602700,603.63,8
602720,603.65,7
602740,603.67,11
602760,603.68,8
602780,603.71,8
602800,603.72,7
602820,603.75,7
602840,603.77,7
602860,603.79,8
602880,603.81,6
602900,603.83,8
602920,603.85,7
602940,603.86,8
602960,603.88,4
602980,603.91,5
603000,603.93,7
603020,603.95,10
603040,603.97,7
603060,603.99,6
603080,604.01,7
603100,604.02,9
603120,604.05,7
603140,604.07,9
603160,604.08,1
603180,604.1,8
603200,604.13,9
603220,604.15,8
603240,604.17,7
603260,604.19,9
603280,604.21,7
603300,604.23,7
603320,604.24,11
603340,604.26,8
603360,604.29,7
603380,604.31,7
603400,604.33,9
603420,604.35,10
603440,604.36,7
603460,604.38,9
603480,604.41,8
603500,604.42,5
603520,604.45,9
603540,604.47,8
603560,604.49,7
603580,604.51,7
603600,604.53,10
603620,604.55,10
603640,604.57,11
603660,604.59,9
603680,604.61,6
603700,604.63,7
603720,604.65,10
603740,604.67,8
603760,604.69,7
603780,604.7,5
603800,604.73,10
603820,604.74,11
603840,604.76,5
603860,604.79,9
603880,604.81,8
603900,604.83,7
603920,604.85,12
603940,604.87,11
603960,604.88,9
603980,604.9,9
604000,604.92,13
604020,604.95,7
604040,604.97,8
604060,604.99,4
604080,605.01,6
604100,605.03,11
604120,605.05,11
604140,605.06,8
604160,605.08,9
604180,605.11,11
604200,605.12,12
604220,605.15,10
604240,605.17,12
604260,605.19,10
604280,605.21,11
604300,605.23,11
604320,605.24,9
604340,605.27,9
604360,605.29,6
604380,605.31,8
604400,605.33,12
604420,605.35,10
604440,605.37,7
604460,605.39,8
604480,605.41,10
604500,605.43,11
604520,605.45,8
604540,605.46,10
604560,605.49,10
604580,605.51,12
604600,605.53,13
604620,605.55,11
604640,605.57,12
604660,605.59,10
604680,605.61,11
604700,605.63,12
604720,605.64,10
604740,605.67,10
604760,605.69,8
604780,605.71,10
604800,605.73,9
604820,605.75,6
604840,605.77,9
604860,605.79,8
604880,605.81,6
604900,605.83,9
604920,605.85,10
604940,605.87,8
604960,605.89,7
604980,605.91,7
605000,605.93,9
605020,605.95,10
605040,605.96,5
605060,605.98,5
605080,606.01,5
605100,606.03,9
605120,606.05,10
605140,606.07,7
605160,606.09,7
605180,606.11,8
605200,606.12,8
605220,606.15,11
605240,606.17,6
605260,606.19,6
605280,606.21,6
605300,606.23,9
605320,606.25,11
605340,606.27,10
605360,606.28,6
605380,606.31,10
605400,606.32,11
605420,606.35,8
605440,606.37,2
605460,606.39,7
605480,606.41,8
605500,606.43,11
605520,606.45,8
605540,606.47,10
605560,606.49,5
605580,606.51,7
605600,606.53,9
605620,606.55,8
605640,606.57,8
605660,606.59,6
605680,606.61,6
605700,606.63,8
605720,606.65,9
605740,606.66,4
605760,606.69,9
605780,606.71,9
605800,606.73,9
605820,606.75,11
605840,606.77,10
605860,606.79,11
605880,606.8,9
605900,606.82,9
605920,606.85,11
605940,606.87,7
605960,606.89,7
605980,606.91,8
606000,606.93,11
606020,606.95,5
606040,606.96,8
606060,606.99,6
606080,607.01,8
606100,607.03,11
606120,607.05,8
606140,607.07,11
606160,607.09,5
606180,607.11,9
606200,607.13,6
606220,607.15,11
606240,607.17,11
606260,607.19,5
606280,607.21,9
606300,607.23,7
606320,607.25,12
606340,607.27,12
606360,607.29,12
606380,607.3,8
606400,607.32,9
606420,607.35,11
606440,607.37,10
606460,607.39,8
606480,607.41,10
606500,607.43,5
606520,607.45,8
606540,607.47,9
606560,607.48,7
606580,607.51,8
606600,607.53,11
606620,607.55,10
606640,607.57,8
606660,607.59,5
606680,607.61,4
606700,607.63,5
606720,607.64,9
606740,607.67,8
606760,607.68,8
606780,607.71,6
606800,607.73,11
606820,607.75,10
606840,607.77,10
606860,607.79,6
606880,607.81,7
606900,607.83,12
606920,607.85,11
606940,607.87,9
606960,607.89,10
606980,607.91,8
607000,607.93,9
607020,607.95,10
607040,607.97,7
607060,607.99,8
607080,608.01,9
607100,608.03,9
607120,608.04,10
607140,608.07,7
607160,608.09,6
607180,608.11,6
607200,608.13,8
607220,608.15,12
607240,608.16,10
607260,608.18,9
607280,608.2,7
607300,608.23,10
607320,608.25,13
607340,608.27,9
607360,608.29,10
607380,608.31,11
607400,608.33,8
607420,608.35,11
607440,608.37,11
607460,608.39,8
607480,608.41,8
607500,608.43,11
607520,608.45,12
607540,608.47,11
607560,608.49,13
607580,608.5,10
607600,608.52,10
607620,608.54,7
607640,608.57,10
607660,608.59,10
607680,608.61,9
607700,608.63,12
607720,608.65,10
607740,608.67,6
607760,608.69,10
607780,608.71,11
607800,608.73,12
607820,608.75,10
607840,608.77,8
607860,608.79,10
607880,608.81,12
607900,608.83,11
607920,608.84,14
607940,608.86,9
607960,608.89,6
607980,608.91,11
608000,608.93,9
608020,608.95,12
608040,608.97,11
608060,608.99,11
608080,609.01,11
608100,609.02,13
608120,609.05,12
608140,609.06,9
608160,609.09,7
608180,609.11,7
608200,609.13,7
608220,609.15,12
608240,609.17,9
608260,609.19,10
608280,609.21,8
608300,609.22,7
608320,609.24,11
608340,609.27,13
608360,609.29,8
608380,609.31,6
608400,609.33,9
608420,609.35,9
608440,609.36,13
608460,609.39,13
608480,609.4,9
608500,609.43,7
608520,609.45,13
608540,609.47,8
608560,609.49,12
608580,609.51,10
608600,609.53,12
608620,609.54,12
608640,609.56,12
608660,609.59,9
608680,609.61,14
608700,609.63,14
608720,609.65,12
608740,609.67,12
608760,609.69,12
608780,609.7,13
608800,609.72,12
608820,609.74,10
608840,609.77,10
608860,609.79,13
608880,609.81,15
608900,609.83,13
608920,609.85,15
608940,609.87,15
608960,609.88,18
608980,609.9,16
609000,609.93,16
609020,609.95,15
609040,609.97,16
609060,609.99,14
609080,610.01,21
609100,610.03,19
609120,610.04,14
609140,610.07,14
609160,610.09,15
609180,610.11,15
609200,610.13,15
609220,610.15,16
609240,610.17,14
609260,610.19,14
609280,610.2,13
609300,610.23,13
609320,610.25,13
609340,610.27,16
609360,610.29,15
609380,610.31,18
609400,610.33,18
609420,610.35,16
609440,610.37,17
609460,610.39,18
609480,610.41,18
609500,610.42,17
609520,610.45,13
609540,610.47,13
609560,610.49,15
609580,610.51,15
609600,610.53,16
609620,610.55,16
609640,610.57,14
609660,610.58,17
609680,610.6,15
609700,610.63,17
609720,610.65,14
609740,610.67,14
609760,610.69,15
609780,610.71,18
609800,610.72,13
609820,610.75,15
609840,610.76,19
609860,610.79,15
609880,610.81,18
609900,610.83,14
609920,610.85,14
609940,610.87,13
609960,610.89,14
609980,610.91,13
610000,610.92,11
610020,610.95,11
610040,610.97,10
610060,610.99,13
610080,611.01,16
610100,611.03,14
610120,611.05,15
610140,611.06,14
610160,611.08,14
610180,611.11,10
610200,611.13,13
610220,611.15,10
610240,611.17,11
610260,611.19,14
610280,611.21,11
610300,611.23,12
610320,611.24,8
610340,611.27,11
610360,611.29,10
610380,611.31,11
610400,611.33,15
610420,611.35,11
610440,611.37,12
610460,611.39,15
610480,611.4,14
610500,611.42,16
610520,611.45,9
610540,611.46,14
610560,611.49,11
610580,611.51,17
610600,611.53,12
610620,611.55,10
610640,611.57,12
610660,611.58,13
610680,611.61,13
610700,611.63,11
610720,611.65,13
610740,611.67,11
610760,611.69,11
610780,611.71,12
610800,611.73,15
610820,611.75,13
610840,611.77,10
610860,611.79,12
610880,611.8,15
610900,611.83,6
610920,611.85,15
610940,611.87,12
610960,611.89,12
610980,611.91,15
611000,611.93,17
611020,611.95,14
611040,611.96,11
611060,611.99,9
611080,612.01,12
611100,612.03,13
611120,612.05,12
611140,612.07,12
611160,612.08,12
611180,612.11,11
611200,612.13,14
611220,612.15,13
611240,612.17,10
611260,612.19,11
611280,612.21,10
611300,612.23,11
611320,612.25,13
611340,612.26,11
611360,612.29,11
611380,612.31,12
611400,612.33,15
611420,612.35,13
611440,612.37,10
611460,612.39,11
611480,612.41,10
611500,612.43,12
611520,612.45,10
611540,612.46,11
611560,612.48,11
611580,612.51,10
611600,612.53,10
611620,612.55,13
611640,612.57,11
611660,612.59,10
611680,612.6,13
611700,612.63,10
611720,612.64,14
611740,612.67,9
611760,612.69,10
611780,612.71,12
611800,612.73,12
611820,612.75,12
611840,612.76,11
611860,612.79,8
611880,612.81,12
611900,612.82,11
611920,612.85,10
611940,612.87,13
611960,612.89,13
611980,612.91,13
612000,612.93,14
612020,612.95,14
612040,612.97,15
612060,612.99,14
612080,613.01,12
612100,613.03,10
612120,613.05,12
612140,613.07,8
612160,613.09,2
612180,613.11,6
612200,613.13,4
612220,613.14,4
612240,613.16,6
612260,613.19,8
612280,613.21,11
612300,613.23,12
612320,613.25,13
612340,613.27,8
612360,613.28,6
612380,613.3,7
612400,613.32,9
612420,613.35,10
612440,613.37,8
612460,613.39,4
612480,613.41,3
612500,613.43,8
612520,613.45,8
612540,613.47,5
612560,613.48,8
612580,613.51,4
612600,613.53,10
612620,613.55,12
612640,613.57,10
612660,613.59,10
612680,613.61,4
612700,613.62,8
612720,613.64,9
612740,613.67,6
612760,613.69,3
612780,613.7,4
612800,613.73,4
612820,613.75,9
612840,613.77,6
612860,613.79,5
612880,613.8,3
612900,613.83,4
612920,613.84,7
612940,613.87,4
612960,613.89,4
612980,613.91,3
613000,613.93,4
613020,613.95,6
613040,613.96,1
613060,613.99,1
613080,614.0,2
613100,614.02,1
613120,614.05,5
613140,614.07,5
613160,614.09,3
613180,614.11,3
613200,614.13,6
613220,614.15,7
613240,614.17,2
613260,614.19,2
613280,614.21,4
613300,614.23,8
613320,614.25,7
613340,614.27,6
613360,614.29,3
613380,614.3,3
613400,614.33,5
613420,614.35,5
613440,614.36,6
613460,614.39,4
613480,614.41,4
613500,614.43,5
613520,614.45,8
613540,614.47,6
613560,614.48,1
613580,614.5,3
613600,614.52,6
613620,614.55,6
613640,614.57,7
613660,614.59,3
613680,614.61,2
613700,614.63,4
613720,614.65,8
613740,614.66,5
613760,614.68,3
613780,614.7,3
613800,614.73,2
613820,614.75,9
613840,614.77,5
613860,614.79,4
613880,614.81,4
613900,614.82,7
613920,614.85,6
613940,614.87,5
613960,614.88,4
613980,614.91,5
614000,614.93,2
614020,614.95,8
614040,614.97,4
614060,614.99,5
614080,615.0,1
614100,615.03,5
614120,615.05,6
614140,615.06,7
614160,615.09,1
614180,615.11,4
614200,615.13,6
614220,615.15,7
614240,615.16,5
614260,615.19,3
614280,615.2,5
614300,615.23,5
614320,615.25,8
614340,615.27,4
614360,615.29,4
614380,615.31,5
614400,615.32,6
614420,615.34,7
614440,615.37,4
614460,615.39,3
614480,615.4,4
614500,615.43,7
614520,615.45,7
614540,615.47,3
614560,615.49,2
614580,615.51,5
614600,615.53,4
614620,615.55,5
614640,615.56,4
614660,615.59,2
614680,615.61,3
614700,615.63,5
614720,615.65,8
614740,615.67,5
614760,615.69,3
614780,615.7,2
614800,615.73,4
614820,615.75,6
614840,615.77,5
614860,615.79,3
614880,615.81,5
614900,615.83,5
614920,615.85,8
614940,615.87,5
614960,615.89,3
614980,615.91,4
615000,615.93,7
615020,615.95,4
615040,615.97,5
615060,615.99,4
615080,616.01,4
615100,616.03,3
615120,616.05,7
615140,616.07,3
615160,616.08,3
615180,616.11,4
615200,616.13,5
615220,616.15,6
615240,616.17,4
615260,616.19,2
615280,616.21,4
615300,616.23,5
615320,616.25,7
615340,616.27,5
615360,616.29,4
615380,616.31,4
615400,616.33,3
615420,616.35,6
615440,616.37,6
615460,616.39,5
615480,616.4,5
615500,616.42,3
615520,616.45,8
615540,616.47,7
615560,616.49,4
615580,616.51,2
615600,616.53,1
615620,616.55,6
615640,616.56,3
615660,616.58,3
615680,616.61,3
615700,616.63,4
615720,616.65,1
615740,616.67,6
615760,616.69,4
615780,616.71,3
615800,616.73,6
615820,616.74,6
615840,616.76,6
615860,616.79,3
615880,616.81,5
615900,616.83,6
615920,616.85,9
615940,616.87,4
615960,616.89,3
615980,616.9,3
616000,616.92,4
616020,616.95,9
616040,616.97,6
616060,616.99,4
616080,617.01,3
616100,617.03,3
616120,617.05,5
616140,617.07,5
616160,617.09,2
616180,617.11,3
616200,617.13,7
616220,617.15,8
616240,617.17,4
616260,617.19,3
616280,617.21,5
616300,617.23,5
616320,617.24,6
616340,617.27,6
616360,617.29,3
616380,617.31,3
616400,617.33,5
616420,617.35,6
616440,617.37,6
616460,617.39,3
616480,617.41,2
616500,617.43,6
616520,617.44,5
616540,617.47,6
616560,617.49,3
616580,617.51,3
616600,617.53,4
616620,617.55,6
616640,617.57,5
616660,617.59,4
616680,617.6,3
616700,617.62,3
616720,617.64,5
616740,617.67,5
616760,617.69,1
616780,617.71,3
616800,617.73,5
616820,617.75,6
616840,617.77,4
616860,617.79,2
616880,617.81,3
616900,617.83,6
616920,617.85,6
616940,617.87,5
616960,617.89,4
616980,617.91,2
617000,617.93,6
617020,617.95,7
617040,617.96,0
617060,617.99,4
617080,618.01,2
617100,618.03,7
617120,618.05,6
617140,618.07,4
617160,618.09,4
617180,618.1,5
617200,618.12,2
617220,618.15,8
617240,618.17,5
617260,618.19,3
617280,618.21,3
617300,618.23,5
617320,618.25,6
617340,618.27,6
617360,618.29,4
617380,618.3,4
617400,618.33,5
617420,618.35,5
617440,618.37,2
617460,618.39,2
617480,618.41,4
617500,618.43,3
617520,618.45,7
617540,618.46,6
617560,618.49,4
617580,618.51,5
617600,618.53,4
617620,618.55,6
617640,618.57,4
617660,618.59,2
617680,618.61,1
617700,618.63,3
617720,618.65,6
617740,618.67,4
617760,618.69,5
617780,618.71,4
617800,618.73,4
617820,618.75,8
617840,618.77,4
617860,618.79,3
617880,618.81,5
617900,618.82,4
617920,618.85,6
617940,618.87,3
617960,618.89,3
617980,618.91,4
618000,618.93,5
618020,618.95,5
618040,618.97,5
618060,618.99,6
618080,619.01,4
618100,619.03,5
618120,619.05,6
618140,619.07,4
618160,619.09,3
618180,619.11,2
618200,619.13,3
618220,619.15,7
618240,619.16,4
618260,619.19,2
618280,619.21,2
618300,619.23,6
618320,619.25,4
618340,619.27,5
618360,619.29,2
618380,619.3,3
618400,619.32,3
618420,619.35,5
618440,619.37,5
618460,619.39,3
618480,619.41,4
618500,619.43,7
618520,619.45,6
618540,619.46,4
618560,619.48,3
618580,619.51,5
618600,619.53,4
618620,619.55,9
618640,619.57,3
618660,619.59,6
618680,619.61,5
618700,619.63,6
618720,619.64,9
618740,619.67,4
618760,619.69,4
618780,619.71,4
618800,619.73,4
618820,619.75,6
618840,619.77,4
618860,619.79,4
618880,619.81,3
618900,619.82,4
618920,619.85,7
618940,619.87,5
618960,619.89,5
618980,619.91,4
619000,619.93,5
619020,619.95,6
619040,619.97,3
619060,619.99,2
619080,620.0,4
619100,620.02,6
619120,620.05,8
619140,620.07,2
619160,620.09,4
619180,620.11,3
619200,620.13,4
619220,620.14,8
619240,620.16,3
619260,620.18,6
619280,620.21,4
619300,620.23,4
619320,620.25,6
619340,620.27,5
619360,620.29,3
619380,620.31,4
619400,620.33,7
619420,620.35,8
619440,620.37,4
619460,620.39,2
619480,620.41,2
619500,620.43,5
619520,620.45,6
619540,620.47,5
619560,620.49,5
619580,620.5,4
619600,620.52,4
619620,620.55,5
619640,620.57,6
619660,620.59,3
619680,620.61,4
619700,620.63,6
619720,620.65,9
619740,620.66,4
619760,620.68,3
619780,620.71,4
619800,620.73,6
619820,620.75,7
619840,620.77,5
619860,620.79,4
619880,620.81,1
619900,620.83,5
619920,620.84,7
619940,620.87,3
619960,620.89,3
619980,620.91,2
620000,620.93,7
620020,620.95,8
620040,620.97,4
620060,620.99,4
620080,621.0,0
620100,621.02,4
620120,621.05,8
620140,621.07,5
620160,621.09,3
620180,621.11,3
620200,621.13,6
620220,621.15,7
620240,621.17,4
620260,621.19,3
620280,621.21,3
620300,621.22,4
620320,621.25,8
620340,621.27,5
620360,621.29,4
620380,621.31,4
620400,621.33,4
620420,621.34,7
620440,621.37,5
620460,621.39,3
620480,621.41,3
620500,621.43,6
620520,621.45,8
620540,621.47,7
620560,621.49,4
620580,621.51,0
620600,621.52,4
620620,621.55,0
620640,621.56,0
620660,621.59,1
620680,621.61,1
620700,621.63,0
620720,621.64,4
620740,621.67,3
620760,621.69,0
620780,621.7,0
620800,621.72,3
620820,621.75,5
620840,621.77,2
620860,621.79,0
620880,621.81,2
620900,621.83,3
620920,621.85,6
620940,621.87,0
620960,621.88,3
620980,621.91,1
621000,621.93,5
621020,621.95,5
621040,621.97,4
621060,621.99,2
621080,622.01,2
621100,622.03,2
621120,622.05,7
621140,622.07,3
621160,622.09,1
621180,622.1,3
621200,622.13,5
621220,622.15,7
621240,622.17,4
621260,622.19,3
621280,622.2,3
621300,622.23,3
621320,622.25,7
621340,622.27,4
621360,622.29,2
621380,622.31,2
621400,622.33,1
621420,622.35,5
621440,622.37,2
621460,622.39,2
621480,622.41,2
621500,622.42,5
621520,622.45,5
621540,622.47,2
621560,622.49,3
621580,622.51,2
621600,622.53,3
621620,622.55,6
621640,622.56,1
621660,622.59,2
621680,622.61,4
621700,622.63,3
621720,622.65,5
621740,622.67,5
621760,622.68,1
621780,622.71,5
621800,622.73,5
621820,622.74,4
621840,622.76,2
621860,622.79,3
621880,622.81,3
621900,622.83,4
621920,622.85,1
621940,622.87,6
621960,622.88,0
621980,622.9,0
622000,622.92,3
622020,622.95,6
622040,622.97,3
622060,622.99,1
622080,623.01,4
622100,623.03,4
622120,623.05,8
622140,623.06,4
622160,623.09,4
622180,623.1,4
622200,623.13,4
622220,623.15,6
622240,623.17,5
622260,623.19,2
622280,623.21,3
622300,623.22,4
622320,623.25,8
622340,623.26,2
622360,623.29,2
622380,623.31,2
622400,623.33,4
622420,623.35,3
622440,623.37,2
622460,623.39,2
622480,623.41,4
622500,623.43,1
622520,623.45,7
622540,623.47,3
622560,623.49,2
622580,623.51,1
622600,623.53,5
622620,623.55,5
622640,623.56,4
622660,623.59,2
622680,623.61,1
622700,623.63,5
622720,623.65,5
622740,623.67,5
622760,623.69,2
622780,623.71,2
622800,623.73,3
622820,623.75,6
622840,623.77,4
622860,623.79,0
622880,623.81,4
622900,623.83,3
622920,623.85,7
622940,623.87,4
622960,623.89,2
622980,623.91,1
623000,623.93,5
623020,623.95,4
623040,623.97,3
623060,623.99,5
623080,624.01,3
623100,624.03,2
623120,624.05,6
623140,624.07,5
623160,624.09,1
623180,624.11,4
623200,624.12,3
623220,624.15,6
623240,624.17,3
623260,624.19,1
623280,624.21,4
623300,624.23,6
623320,624.25,6
623340,624.26,6
623360,624.28,4
623380,624.31,4
623400,624.33,6
623420,624.35,6
623440,624.37,4
623460,624.39,2
623480,624.41,2
623500,624.43,3
623520,624.45,2
623540,624.47,2
623560,624.49,3
623580,624.51,4
623600,624.53,4
623620,624.55,5
623640,624.57,2
623660,624.58,1
623680,624.6,3
623700,624.63,2
623720,624.64,4
623740,624.67,6
623760,624.69,1
623780,624.71,3
623800,624.73,5
623820,624.75,6
623840,624.76,3
623860,624.79,0
623880,624.81,1
623900,624.83,5
623920,624.85,6
623940,624.87,4
623960,624.89,5
623980,624.91,1
624000,624.92,5
624020,624.95,7
624040,624.97,7
624060,624.99,2
624080,625.01,4
624100,625.03,6
624120,625.05,7
624140,625.07,4
624160,625.09,1
624180,625.11,1
624200,625.13,4
624220,625.15,6
624240,625.16,4
624260,625.19,6
624280,625.21,2
624300,625.23,2
624320,625.25,6
624340,625.27,3
624360,625.29,1
624380,625.3,3
624400,625.32,4
624420,625.35,4
624440,625.37,0
624460,625.39,1
624480,625.41,1
624500,625.43,4
624520,625.45,6
624540,625.47,5
624560,625.49,2
624580,625.51,1
624600,625.53,5
624620,625.55,5
624640,625.57,2
624660,625.59,1
624680,625.61,1
624700,625.62,3
624720,625.64,4
624740,625.67,1
624760,625.69,3
624780,625.71,3
624800,625.73,5
624820,625.75,5
624840,625.77,3
624860,625.79,4
624880,625.81,3
624900,625.83,4
624920,625.84,6
624940,625.87,1
624960,625.89,2
624980,625.9,2
625000,625.93,7
625020,625.95,7
625040,625.97,3
625060,625.99,3
625080,626.01,4
625100,626.03,4
625120,626.05,4
625140,626.07,6
625160,626.09,3
625180,626.11,3
625200,626.13,1
625220,626.15,5
625240,626.17,5
625260,626.19,1
625280,626.21,5
625300,626.23,6
625320,626.25,5
625340,626.27,4
625360,626.29,3
625380,626.31,3
625400,626.33,5
625420,626.34,6
625440,626.37,6
625460,626.39,3
625480,626.41,4
625500,626.43,2
625520,626.45,7
625540,626.47,1
625560,626.49,2
625580,626.5,3
625600,626.53,4
625620,626.55,5
625640,626.57,5
625660,626.59,0
625680,626.61,3
625700,626.63,5
625720,626.65,8
625740,626.67,5
625760,626.69,4
625780,626.71,3
625800,626.73,2
625820,626.75,4
625840,626.77,4
625860,626.79,2
625880,626.81,4
625900,626.83,6
625920,626.84,8
625940,626.86,1
625960,626.89,2
625980,626.91,4
626000,626.93,3
626020,626.95,5
626040,626.97,6
626060,626.99,5
626080,627.01,0
626100,627.03,2
626120,627.04,7
626140,627.07,2
626160,627.09,1
626180,627.11,5
626200,627.13,5
626220,627.15,8
626240,627.17,5
626260,627.19,2
626280,627.2,4
626300,627.23,3
626320,627.25,7
626340,627.27,5
626360,627.29,2
626380,627.31,2
626400,627.33,3
626420,627.35,8
626440,627.36,4
626460,627.39,2
626480,627.41,1
626500,627.43,6
626520,627.45,7
626540,627.47,4
626560,627.49,3
626580,627.51,2
626600,627.53,5
626620,627.54,6
626640,627.56,2
626660,627.59,2
626680,627.61,2
626700,627.63,3
626720,627.65,3
626740,627.67,3
626760,627.69,1
626780,627.7,3
626800,627.72,7
626820,627.75,6
626840,627.77,4
626860,627.79,4
626880,627.81,2
626900,627.83,3
626920,627.85,5
626940,627.87,3
626960,627.89,0
626980,627.91,4
627000,627.93,4
627020,627.95,7
627040,627.97,7
627060,627.99,4
